"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","task","correct_response","category"
"","","","","","image-keyboard-response","491","193499","0.0-3.0-2.118","","null","img_mproj/jap/4.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","492","193958","0.0-3.0-3.118","","459","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNJ"
"","","","","","image-keyboard-response","493","194161","0.0-3.0-0.119","","null","img_mproj/tools/3.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","494","194463","0.0-3.0-1.119","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","495","194665","0.0-3.0-2.119","","null","img_mproj/Mtools/3.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","496","195394","0.0-3.0-3.119","","729","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SMT"
"","","","","","image-keyboard-response","497","195597","0.0-3.0-0.120","","null","img_mproj/jap/4.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","498","195898","0.0-3.0-1.120","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","499","196101","0.0-3.0-2.120","","null","img_mproj/Mjap/4.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","500","197288","0.0-3.0-3.120","","1187","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SMJ"
"","","","","","image-keyboard-response","501","197490","0.0-3.0-0.121","","null","img_mproj/faces/8.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","502","197792","0.0-3.0-1.121","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","503","197995","0.0-3.0-2.121","","null","img_mproj/Mfaces/8.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","504","198660","0.0-3.0-3.121","","664","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SMM"
"","","","","","image-keyboard-response","505","198863","0.0-3.0-0.122","","null","img_mproj/Mfaces/3.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","506","199164","0.0-3.0-1.122","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","507","199366","0.0-3.0-2.122","","null","img_mproj/Mfaces/14.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","508","199941","0.0-3.0-3.122","","575","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMM"
"","","","","","image-keyboard-response","509","200147","0.0-3.0-0.123","","null","img_mproj/french/12.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","510","200449","0.0-3.0-1.123","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","511","200652","0.0-3.0-2.123","","null","img_mproj/french/14.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","512","201264","0.0-3.0-3.123","","612","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNF"
"","","","","","image-keyboard-response","513","201466","0.0-3.0-0.124","","null","img_mproj/tools/8.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","514","201767","0.0-3.0-1.124","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","515","201971","0.0-3.0-2.124","","null","img_mproj/tools/8.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","516","202407","0.0-3.0-3.124","","435","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNT"
"","","","","","image-keyboard-response","517","202609","0.0-3.0-0.125","","null","img_mproj/jap/11.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","518","202910","0.0-3.0-1.125","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","519","203113","0.0-3.0-2.125","","null","img_mproj/jap/11.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","520","203673","0.0-3.0-3.125","","560","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNJ"
"","","","","","image-keyboard-response","521","203878","0.0-3.0-0.126","","null","img_mproj/false/10.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","522","204180","0.0-3.0-1.126","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","523","204383","0.0-3.0-2.126","","null","img_mproj/false/9.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","524","205177","0.0-3.0-3.126","","794","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNP"
"","","","","","image-keyboard-response","525","205379","0.0-3.0-0.127","","null","img_mproj/jap/1.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","526","205681","0.0-3.0-1.127","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","527","205884","0.0-3.0-2.127","","null","img_mproj/jap/7.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","528","206690","0.0-3.0-3.127","","806","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNJ"
"","","","","","image-keyboard-response","529","206895","0.0-3.0-0.128","","null","img_mproj/french/7.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","530","207197","0.0-3.0-1.128","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","531","207400","0.0-3.0-2.128","","null","img_mproj/Mfrench/7.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","532","208136","0.0-3.0-3.128","","736","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SMF"
"","","","","","image-keyboard-response","533","208338","0.0-3.0-0.129","","null","img_mproj/jap/3.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","534","208639","0.0-3.0-1.129","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","535","208842","0.0-3.0-2.129","","null","img_mproj/jap/3.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","536","209525","0.0-3.0-3.129","","683","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNJ"
"","","","","","image-keyboard-response","537","209730","0.0-3.0-0.130","","null","img_mproj/jap/10.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","538","210032","0.0-3.0-1.130","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","539","210234","0.0-3.0-2.130","","null","img_mproj/jap/9.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","540","211088","0.0-3.0-3.130","","853","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNJ"
"","","","","","image-keyboard-response","541","211290","0.0-3.0-0.131","","null","img_mproj/tools/6.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","542","211590","0.0-3.0-1.131","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","543","211792","0.0-3.0-2.131","","null","img_mproj/tools/14.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","544","212938","0.0-3.0-3.131","","1146","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNT"
"","","","","","image-keyboard-response","545","213141","0.0-3.0-0.132","","null","img_mproj/Mfrench/12.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","546","213443","0.0-3.0-1.132","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","547","213645","0.0-3.0-2.132","","null","img_mproj/Mfrench/14.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","548","214633","0.0-3.0-3.132","","987","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMF"
"","","","","","image-keyboard-response","549","214836","0.0-3.0-0.133","","null","img_mproj/Mtools/9.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","550","215137","0.0-3.0-1.133","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","551","215340","0.0-3.0-2.133","","null","img_mproj/Mtools/3.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","552","216464","0.0-3.0-3.133","","1124","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMT"
"","","","","","image-keyboard-response","553","216666","0.0-3.0-0.134","","null","img_mproj/false/13.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","554","216967","0.0-3.0-1.134","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","555","217169","0.0-3.0-2.134","","null","img_mproj/false/9.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","556","217860","0.0-3.0-3.134","","689","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNP"
"","","","","","image-keyboard-response","557","218063","0.0-3.0-0.135","","null","img_mproj/jap/2.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","558","218365","0.0-3.0-1.135","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","559","218570","0.0-3.0-2.135","","null","img_mproj/jap/2.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","560","218933","0.0-3.0-3.135","","362","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNJ"
"","","","","","image-keyboard-response","561","219136","0.0-3.0-0.136","","null","img_mproj/Mtools/14.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","562","219437","0.0-3.0-1.136","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","563","219640","0.0-3.0-2.136","","null","img_mproj/Mtools/1.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","564","220528","0.0-3.0-3.136","","888","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMT"
"","","","","","image-keyboard-response","565","220731","0.0-3.0-0.137","","null","img_mproj/french/12.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","566","221033","0.0-3.0-1.137","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
